"num","site","name","zone_en","lat","long","campaign","classe_age","batch","date","date_jj","mean_CM","mean_mass"
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-08-20,231,0.175,36.68
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2012","N0","2012_N0_CAPT_2n_AR",2012-12-12,346,0.819,22.58
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","J1","2002_J1_CAPT_2n_AR",2002-04-12,101,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-03-31,89,0.020,0.86
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-09-19,261,0.192,43.31
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-08-06,217,0.283,39.09
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1998","N0","1998_N0_CAPT_2n_AR",1998-06-23,173,0.082,2.94
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1998","N0","1998_N0_CAPT_2n_AR",1998-09-09,251,0.143,9.98
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-11-07,310,0.554,27.88
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-08-20,231,0.286,48.06
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-09-07,249,0.290,44.72
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","N0","2015_N0_ECLO_2n_E4",2015-09-15,257,0.627,22.59
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2004","J1","2004_J1_CAPT_2n_AR",2004-09-13,256,0.085, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2007","J1","2007_J1_CAPT_2n_AR",2007-09-11,253,0.128,70.51
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2003","J1","2003_J1_CAPT_2n_AR",2003-06-16,166,0.053,37.92
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-09-19,261,0.071,52.78
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2003","J1","2003_J1_CAPT_2n_AR",2003-11-24,327,0.100,46.84
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2001","N0","2001_N0_CAPT_2n_AR",2001-03-09,67,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-03-27,85,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2010","N0","2010_N0_CAPT_2n_AR",2010-05-17,136,0.000,1.82
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2001","N0","2001_N0_CAPT_2n_AR",2001-09-17,259,0.262,21.80
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-03-09,67,0.000,1.58
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-04-09,98,0.024, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2004","J1","2004_J1_CAPT_2n_AR",2004-06-02,153,0.059, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","N0","2011_N0_CAPT_2n_AR",2011-05-16,135,0.685,3.30
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1996","N0","1996_N0_CAPT_2n_AR",1996-03-06,65,  NA,0.62
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-07-25,205,0.053,51.13
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2000","N0","2000_N0_CAPT_2n_AR",2000-12-11,345,0.069,22.35
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2003","J1","2003_J1_CAPT_2n_AR",2003-09-10,252,0.088,47.74
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-05-16,135,0.026,27.29
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-10-09,281,0.204,45.70
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-07-09,189,0.276,37.57
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-11-07,310,0.223,47.44
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-12-03,336,0.252,48.54
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1998","J1","1998_J1_CAPT_2n_AR",1998-02-24,54,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-04-25,114,0.076,0.97
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-05-28,147,0.225,2.35
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1999","N0","1999_N0_CAPT_2n_AR",1999-09-09,251,0.496,19.28
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","N0","2016_N0_ECLO_2n_E4",2016-03-14,73,0.000,0.40
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","J1","2002_J1_CAPT_2n_AR",2002-12-03,336,0.078,50.54
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-06-12,162,0.606,3.15
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","N0","2016_N0_ECLO_2n_E4",2016-04-08,98,0.000,0.72
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-09-12,254,0.110,47.97
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2001","N0","2001_N0_CAPT_2n_AR",2001-03-07,65,  NA,1.15
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-03-11,69,0.000,17.46
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-04-20,109,0.018,20.94
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-08-20,231,0.255,24.72
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","J1","2018_J1_ECLO_2n_E4",2018-10-10,282,0.107,62.09
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-09-24,266,0.585,31.74
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2007","J1","2007_J1_CAPT_2n_AR",2007-06-13,163,0.049,57.07
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-12-03,336,0.554,28.25
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2000","N0","2000_N0_CAPT_2n_AR",2000-09-13,256,0.063,15.39
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","J1","2015_J1_ECLO_2n_E4",2015-07-30,210,0.090,59.40
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","J1","2002_J1_CAPT_2n_AR",2002-03-26,84,  NA,30.95
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-08-29,240,0.104,48.50
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2012","N0","2012_N0_CAPT_2n_AR",2012-11-14,318,0.819,23.87
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-09-27,269,0.110,48.03
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-11-24,327,0.120,50.33
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-09-09,251,0.581,26.87
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","J1","2015_J1_ECLO_2n_E4",2015-06-18,168,0.033,53.41
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-12-07,340,0.634,31.07
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1999","J1","1999_J1_CAPT_2n_AR",1999-09-09,251,0.181,47.32
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1999","J1","1999_J1_CAPT_2n_AR",1999-11-23,326,0.193,49.86
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2004","J1","2004_J1_CAPT_2n_AR",2004-03-22,81,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","N0","2015_N0_ECLO_2n_E4",2015-08-18,229,0.623,17.58
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-06-26,176,0.038,49.14
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","J1","2014_J1_CAPT_2n_AR",2014-11-06,309,0.326,59.80
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","J1","2018_J1_ECLO_2n_E4",2018-06-29,179,0.070,46.11
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-08-16,227,0.079,46.25
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","N0","2002_N0_CAPT_2n_AR",2002-09-09,251,0.144,10.94
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-03-18,76,0.000,1.13
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","N0","2015_N0_ECLO_2n_E4",2015-12-14,347,0.629,25.81
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","J1","2016_J1_ECLO_2n_E4",2016-08-22,234,0.238,52.80
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","J1","2015_J1_ECLO_2n_E4",2015-07-01,181,0.050,55.83
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-04-10,99,0.029,0.85
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","J1","2013_J1_CAPT_2n_AR",2013-04-10,99,0.020,17.73
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-11-08,311,0.077,53.47
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2010","N0","2010_N0_CAPT_2n_AR",2010-06-28,178,0.701,5.05
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","J1","2014_J1_CAPT_2n_AR",2014-05-28,147,0.176,24.08
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-05-14,133,0.417,2.55
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-07-11,191,0.053,48.68
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-05-29,148,0.590,3.96
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-07-16,196,0.471,14.77
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2005","J1","2005_J1_CAPT_2n_AR",2005-09-20,262,0.056,49.47
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","J1","2011_J1_CAPT_2n_AR",2011-10-26,298,0.115,48.60
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-05-27,146,0.221,34.60
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2001","N0","2001_N0_CAPT_2n_AR",2001-06-05,155,0.008,3.53
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","J1","2015_J1_ECLO_2n_E4",2015-07-16,196,0.069,57.70
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2007","J1","2007_J1_CAPT_2n_AR",2007-03-21,79,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2000","N0","2000_N0_CAPT_2n_AR",2000-06-05,156,0.006,4.33
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","N0","2011_N0_CAPT_2n_AR",2011-04-20,109,0.000,2.87
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","J1","2014_J1_CAPT_2n_AR",2014-10-07,279,0.326,53.78
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2008","N0","2008_N0_CAPT_2n_AR",2008-03-06,65,  NA,2.18
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2003","J1","2003_J1_CAPT_2n_AR",2003-02-27,57,  NA,32.14
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","N0","2016_N0_ECLO_2n_E4",2016-09-20,263,0.779,25.17
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2012","N0","2012_N0_CAPT_2n_AR",2012-10-15,288,0.819,23.87
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","N0","2002_N0_CAPT_2n_AR",2002-06-27,177,0.027,5.25
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2004","J1","2004_J1_CAPT_2n_AR",2004-12-14,348,0.098, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-07-09,189,0.237,14.24
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-10-07,279,0.589,34.83
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","J1","2016_J1_ECLO_2n_E4",2016-09-01,244,0.244,50.65
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2012","J1","2012_J1_CAPT_2n_AR",2012-04-05,95,0.020,20.66
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1999","N0","1999_N0_CAPT_2n_AR",1999-03-01,59,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-05-10,129,0.011,47.23
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1997","J1","1997_J1_CAPT_2n_AR",1997-12-02,335,0.075,55.69
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","J1","2018_J1_ECLO_2n_E4",2018-06-12,162,0.042,45.28
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-09-19,261,0.532,20.11
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2008","J1","2008_J1_CAPT_2n_AR",2008-09-01,244,0.060,58.35
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","J1","2014_J1_CAPT_2n_AR",2014-07-16,196,0.218,34.99
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1998","J1","1998_J1_CAPT_2n_AR",1998-12-01,334,0.151,47.86
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2003","J1","2003_J1_CAPT_2n_AR",2003-03-19,77,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-08-12,223,0.544,18.80
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2002","N0","2002_N0_CAPT_2n_AR",2002-12-03,336,0.185,17.12
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-11-06,309,0.592,40.01
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-12-08,341,0.595,41.68
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","J1","2016_J1_ECLO_2n_E4",2016-12-13,347,0.265,56.26
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-12-03,336,0.268,37.44
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-12-04,337,0.080,52.91
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2016","J1","2016_J1_ECLO_2n_E4",2016-03-22,81,0.000,27.28
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-06-09,159,0.029,49.92
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"1997","J1","1997_J1_CAPT_2n_AR",1997-06-24,174,0.044,36.74
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2017","J1","2017_J1_ECLO_2n_E4",2017-05-24,143,0.013,47.81
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2015","N0","2015_N0_ECLO_2n_E4",2015-07-30,210,0.611,14.30
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-07-13,193,0.606,14.06
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2012","N0","2012_N0_CAPT_2n_AR",2012-09-18,261,0.813,22.11
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-08-28,239,0.567,23.98
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2006","N0","2006_N0_CAPT_2n_AR",2006-02-23,53,  NA,2.35
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-10-10,282,0.634,29.68
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2000","N0","2000_N0_CAPT_2n_AR",2000-03-07,66,0.000,0.79
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2011","N0","2011_N0_CAPT_2n_AR",2011-03-17,75,0.000,0.70
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-09-05,247,0.532,19.21
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-05-28,147,0.396,4.08
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","J1","2014_J1_CAPT_2n_AR",2014-05-14,133,0.168,20.10
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","N0","2009_N0_CAPT_2n_AR",2009-09-21,263,0.261,30.83
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2010","J1","2010_J1_CAPT_2n_AR",2010-07-13,193,0.063,37.20
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2005","J1","2005_J1_CAPT_2n_AR",2005-03-29,87,0.000, NA
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2014","N0","2014_N0_CAPT_2n_AR",2014-06-12,162,0.433,7.15
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2010","N0","2010_N0_CAPT_2n_AR",2010-07-27,207,0.718,10.28
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2018","N0","2018_N0_ECLO_2n_E4",2018-07-30,210,0.620,16.74
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2009","J1","2009_J1_CAPT_2n_AR",2009-06-23,173,0.260,38.08
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2010","N0","2010_N0_CAPT_2n_AR",2010-10-06,278,0.753,21.31
"11","AGNAS","Banc d'Agnas","Pertuis d’Antioche/Bay of Marennes-Oléron ",45.86854,-1.172305,"2013","N0","2013_N0_CAPT_2n_AR",2013-03-11,69,0.000,0.76
